SubjNum	 run	 trial	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 4	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.863059
100	 4	 2	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.849368
100	 4	 3	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.656228
100	 4	 4	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.563064
100	 4	 5	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.680368
100	 4	 6	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.547726
100	 4	 7	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.600644
100	 4	 8	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.785519
100	 4	 9	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.570250
100	 4	 10	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.729145
100	 4	 11	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.508958
100	 4	 12	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.449818
100	 4	 13	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.637823
100	 4	 14	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.619031
100	 4	 15	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.590698
100	 4	 16	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.759948
100	 4	 17	 8	 object_24.jpg	 rot	 0	 c	 1	 0	 0.557965
100	 4	 18	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.688771
100	 4	 19	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.695699
100	 4	 20	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.763167
100	 4	 21	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.813957
100	 4	 22	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.617670
100	 4	 23	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.625013
100	 4	 24	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.697357
100	 4	 25	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.741764
100	 4	 26	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.740947
100	 4	 27	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.689460
100	 4	 28	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.734247
100	 4	 29	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.691511
100	 4	 30	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.575441
100	 4	 31	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.540021
100	 4	 32	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.497692
100	 4	 33	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.519622
100	 4	 34	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.543960
100	 4	 35	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.488217
100	 4	 36	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.534345
100	 4	 37	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.516528
100	 4	 38	 1	 object_6.jpg	 rot	 0	 n	 2	 1	 0.720821
100	 4	 39	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.711927
100	 4	 40	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.574244
100	 4	 41	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.608891
100	 4	 42	 20	 object_16.jpg	 cor	 1	 c	 1	 1	 0.572966
100	 4	 43	 1	 object_6.jpg	 cor	 1	 c	 1	 1	 0.611574
100	 4	 44	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.537071
100	 4	 45	 2	 object_23.jpg	 cor	 1	 c	 1	 1	 0.476560
100	 4	 46	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.796801
100	 4	 47	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.623075
100	 4	 48	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.609068
100	 4	 49	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.548734
100	 4	 50	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.578340
100	 4	 51	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.577977
100	 4	 52	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.651926
100	 4	 53	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.607682
100	 4	 54	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.547025
100	 4	 55	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.493663
100	 4	 56	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.701020
100	 4	 57	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.547643
100	 4	 58	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.624934
100	 4	 59	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.458752
100	 4	 60	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.556083
100	 4	 61	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.543703
100	 4	 62	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.592903
100	 4	 63	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.503176
100	 4	 64	 18	 object_10.jpg	 cor	 1	 c	 1	 1	 0.475694
100	 4	 65	 17	 object_34.jpg	 rot	 0	 c	 1	 0	 0.525925
100	 4	 66	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.562620
