SubjNum	 run	 trial	 seqtype	 objnum	 file	 orientnam	 orientnum	 resp	 respnum	 acc	 rt
100	 2	 101	 2	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.576446
100	 2	 102	 2	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.551431
100	 2	 103	 2	 12	 object_36.jpg	 cor	 1	 c	 1	 1	 0.620536
100	 2	 104	 2	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.547900
100	 2	 105	 2	 17	 object_34.jpg	 cor	 1	 c	 1	 1	 0.852146
100	 2	 106	 2	 13	 object_1.jpg	 cor	 1	 c	 1	 1	 0.552973
100	 2	 107	 2	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.713381
100	 2	 108	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.549623
100	 2	 109	 1	 8	 object_24.jpg	 rot	 0	 n	 2	 1	 0.726551
100	 2	 110	 1	 6	 object_18.jpg	 rot	 0	 n	 2	 1	 0.865923
100	 2	 111	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.595222
100	 2	 112	 1	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.916133
100	 2	 113	 1	 15	 object_9.jpg	 cor	 1	 c	 1	 1	 0.641899
100	 2	 114	 1	 14	 object_13.jpg	 cor	 1	 c	 1	 1	 0.550828
100	 2	 115	 1	 16	 object_28.jpg	 cor	 1	 c	 1	 1	 0.536483
100	 2	 116	 1	 11	 object_3.jpg	 cor	 1	 c	 1	 1	 0.545683
100	 2	 117	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.585598
100	 2	 118	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.552299
100	 2	 119	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.544637
100	 2	 120	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.541477
100	 2	 121	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.709525
100	 2	 122	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.565370
100	 2	 123	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.539476
100	 2	 124	 1	 5	 object_30.jpg	 rot	 0	 n	 2	 1	 0.748336
100	 2	 125	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.589440
100	 2	 126	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.563232
100	 2	 127	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.568060
100	 2	 128	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.667378
100	 2	 129	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.576900
100	 2	 130	 1	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.779133
100	 2	 131	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.627705
100	 2	 132	 1	 9	 object_35.jpg	 rot	 0	 n	 2	 1	 0.699561
100	 2	 133	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.589764
100	 2	 134	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.637929
100	 2	 135	 1	 10	 object_2.jpg	 cor	 1	 c	 1	 1	 0.593684
100	 2	 136	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.590610
100	 2	 137	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.578233
100	 2	 138	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.772690
100	 2	 139	 1	 5	 object_30.jpg	 cor	 1	 c	 1	 1	 0.784249
100	 2	 140	 1	 8	 object_24.jpg	 cor	 1	 c	 1	 1	 0.602761
100	 2	 141	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.573714
100	 2	 142	 1	 9	 object_35.jpg	 cor	 1	 c	 1	 1	 0.604229
100	 2	 143	 1	 4	 object_12.jpg	 rot	 0	 n	 2	 1	 0.732254
100	 2	 144	 1	 3	 object_7.jpg	 cor	 1	 c	 1	 1	 0.607021
100	 2	 145	 1	 19	 object_4.jpg	 cor	 1	 c	 1	 1	 0.627189
100	 2	 146	 1	 3	 object_7.jpg	 rot	 0	 n	 2	 1	 0.695222
100	 2	 147	 1	 4	 object_12.jpg	 cor	 1	 c	 1	 1	 0.532415
100	 2	 148	 1	 7	 object_17.jpg	 cor	 1	 c	 1	 1	 0.624941
100	 2	 149	 1	 6	 object_18.jpg	 cor	 1	 c	 1	 1	 0.964162
100	 2	 150	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
100	 2	 151	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN	 NaN
